No,Title,Link,Tags,Acceptance,Difficulty,Frequency
1371,Find the Longest Substring Containing Vowels in Even Counts,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts/description/,[Hash Table][String][Bit Manipulation][Prefix Sum],63.60%,Medium,0%
1388,Pizza With 3n Slices,https://leetcode.com/problems/pizza-with-3n-slices/description/,[Array][Dynamic Programming][Greedy][Heap (Priority Queue)],51.50%,Hard,0%
1377,Frog Position After T Seconds,https://leetcode.com/problems/frog-position-after-t-seconds/description/,[Tree][Depth-First Search][Breadth-First Search][Graph],35.50%,Hard,0%
1397,Find All Good Strings,https://leetcode.com/problems/find-all-good-strings/description/,[String][Dynamic Programming][String Matching],42.10%,Hard,0%
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,https://leetcode.com/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k/description/,[Math][Greedy],65.30%,Medium,0%
1415,The k-th Lexicographical String of All Happy Strings of Length n,https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n/description/,[String][Backtracking],74.00%,Medium,0%
1416,Restore The Array,https://leetcode.com/problems/restore-the-array/description/,[String][Dynamic Programming],48.10%,Hard,0%
1409,Queries on a Permutation With Key,https://leetcode.com/problems/queries-on-a-permutation-with-key/description/,[Array][Binary Indexed Tree][Simulation],84.10%,Medium,0%
1433,Check If a String Can Break Another String,https://leetcode.com/problems/check-if-a-string-can-break-another-string/description/,[String][Greedy][Sorting],69.50%,Medium,0%
1434,Number of Ways to Wear Different Hats to Each Other,https://leetcode.com/problems/number-of-ways-to-wear-different-hats-to-each-other/description/,[Array][Dynamic Programming][Bit Manipulation][Bitmask],44.00%,Hard,0%
1417,Reformat The String,https://leetcode.com/problems/reformat-the-string/description/,[String],53.00%,Easy,0%
1418,Display Table of Food Orders in a Restaurant,https://leetcode.com/problems/display-table-of-food-orders-in-a-restaurant/description/,[Array][Hash Table][String][Sorting][Ordered Set],74.50%,Medium,0%
1447,Simplified Fractions,https://leetcode.com/problems/simplified-fractions/description/,[Math][String][Number Theory],66.30%,Medium,0%
1449,Form Largest Integer With Digits That Add up to Target,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target/description/,[Array][Dynamic Programming],48.00%,Hard,0%
1442,Count Triplets That Can Form Two Arrays of Equal XOR,https://leetcode.com/problems/count-triplets-that-can-form-two-arrays-of-equal-xor/description/,[Array][Hash Table][Math][Bit Manipulation][Prefix Sum],77.00%,Medium,0%
1444,Number of Ways of Cutting a Pizza,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza/description/,[Array][Dynamic Programming][Memoization][Matrix],62.30%,Hard,0%
1461,Check If a String Contains All Binary Codes of Size K,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k/description/,[Hash Table][String][Bit Manipulation][Rolling Hash][Hash Function],56.50%,Medium,0%
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list/description/,[Array][Hash Table][String],57.60%,Medium,0%
1453,Maximum Number of Darts Inside of a Circular Dartboard,https://leetcode.com/problems/maximum-number-of-darts-inside-of-a-circular-dartboard/description/,[Array][Math][Geometry],37.50%,Hard,0%
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence/description/,[Two Pointers][String][String Matching],64.10%,Easy,0%
1478,Allocate Mailboxes,https://leetcode.com/problems/allocate-mailboxes/description/,[Array][Math][Dynamic Programming][Sorting],55.10%,Hard,0%
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum/description/,[Array][Hash Table][Binary Search][Dynamic Programming][Sliding Window],36.50%,Medium,0%
1471,The k Strongest Values in an Array,https://leetcode.com/problems/the-k-strongest-values-in-an-array/description/,[Array][Two Pointers][Sorting],61.00%,Medium,0%
1473,Paint House III,https://leetcode.com/problems/paint-house-iii/description/,[Array][Dynamic Programming],61.00%,Hard,0%
1491,Average Salary Excluding the Minimum and Maximum Salary,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary/description/,[Array][Sorting],63.40%,Easy,0%
1469,Find All The Lonely Nodes,https://leetcode.com/problems/find-all-the-lonely-nodes/description/,[Tree][Depth-First Search][Breadth-First Search][Binary Tree],82.70%,Easy,0%
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree/description/,[Union Find][Graph][Sorting][Minimum Spanning Tree][Strongly Connected Component],68.20%,Hard,0%
1508,Range Sum of Sorted Subarray Sums,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums/description/,[Array][Two Pointers][Binary Search][Sorting],58.40%,Medium,0%
1510,Stone Game IV,https://leetcode.com/problems/stone-game-iv/description/,[Math][Dynamic Programming][Game Theory],59.70%,Hard,0%
1474,Delete N Nodes After M Nodes of a Linked List,https://leetcode.com/problems/delete-n-nodes-after-m-nodes-of-a-linked-list/description/,[Linked List],73.10%,Easy,0%
1499,Max Value of Equation,https://leetcode.com/problems/max-value-of-equation/description/,[Array][Queue][Sliding Window][Heap (Priority Queue)][Monotonic Queue],44.30%,Hard,0%
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,https://leetcode.com/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits/description/,[String][Greedy][Binary Indexed Tree][Segment Tree],39.20%,Hard,0%
1526,Minimum Number of Increments on Subarrays to Form a Target Array,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array/description/,[Array][Dynamic Programming][Stack][Greedy][Monotonic Stack],69.70%,Hard,0%
1490,Clone N-ary Tree,https://leetcode.com/problems/clone-n-ary-tree/description/,[Hash Table][Tree][Depth-First Search][Breadth-First Search],83.20%,Medium,0%
1513,Number of Substrings With Only 1s,https://leetcode.com/problems/number-of-substrings-with-only-1s/description/,[Math][String],46.70%,Medium,0%
1500,Design a File Sharing System,https://leetcode.com/problems/design-a-file-sharing-system/description/,[Hash Table][Design][Heap (Priority Queue)][Data Stream],43.80%,Medium,0%
1519,Number of Nodes in the Sub-Tree With the Same Label,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label/description/,[Hash Table][Tree][Depth-First Search][Breadth-First Search][Counting],55.00%,Medium,0%
1521,Find a Value of a Mysterious Function Closest to Target,https://leetcode.com/problems/find-a-value-of-a-mysterious-function-closest-to-target/description/,[Array][Binary Search][Bit Manipulation][Segment Tree],43.90%,Hard,0%
1540,Can Convert String in K Moves,https://leetcode.com/problems/can-convert-string-in-k-moves/description/,[Hash Table][String],34.70%,Medium,0%
1506,Find Root of N-Ary Tree,https://leetcode.com/problems/find-root-of-n-ary-tree/description/,[Hash Table][Bit Manipulation][Tree][Depth-First Search],78.40%,Medium,0%
1516,Move Sub-Tree of N-Ary Tree,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree/description/,[Tree][Depth-First Search],62.80%,Hard,0%
1536,Minimum Swaps to Arrange a Binary Grid,https://leetcode.com/problems/minimum-swaps-to-arrange-a-binary-grid/description/,[Array][Greedy][Matrix],47.30%,Medium,0%
1558,Minimum Numbers of Function Calls to Make Target Array,https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array/description/,[Array][Greedy][Bit Manipulation],63.50%,Medium,0%
1559,Detect Cycles in 2D Grid,https://leetcode.com/problems/detect-cycles-in-2d-grid/description/,[Array][Depth-First Search][Breadth-First Search][Union Find][Matrix],48.50%,Medium,0%
1542,Find Longest Awesome Substring,https://leetcode.com/problems/find-longest-awesome-substring/description/,[Hash Table][String][Bit Manipulation],42.80%,Hard,0%
1533,Find the Index of the Large Integer,https://leetcode.com/problems/find-the-index-of-the-large-integer/description/,[Array][Binary Search][Interactive],56.10%,Medium,0%
1575,Count All Possible Routes,https://leetcode.com/problems/count-all-possible-routes/description/,[Array][Dynamic Programming][Memoization],65.50%,Hard,0%
1538,Guess the Majority in a Hidden Array,https://leetcode.com/problems/guess-the-majority-in-a-hidden-array/description/,[Array][Math][Interactive],70.30%,Medium,0%
1560,Most Visited Sector in a Circular Track,https://leetcode.com/problems/most-visited-sector-in-a-circular-track/description/,[Array][Simulation],58.70%,Easy,0%
1563,Stone Game V,https://leetcode.com/problems/stone-game-v/description/,[Array][Math][Dynamic Programming][Game Theory],40.60%,Hard,0%
1548,The Most Similar Path in a Graph,https://leetcode.com/problems/the-most-similar-path-in-a-graph/description/,[Dynamic Programming][Graph],59.10%,Hard,0%
1566,Detect Pattern of Length M Repeated K or More Times,https://leetcode.com/problems/detect-pattern-of-length-m-repeated-k-or-more-times/description/,[Array][Enumeration],43.00%,Easy,0%
1568,Minimum Number of Days to Disconnect Island,https://leetcode.com/problems/minimum-number-of-days-to-disconnect-island/description/,[Array][Depth-First Search][Breadth-First Search][Matrix][Strongly Connected Component],45.10%,Hard,0%
1569,Number of Ways to Reorder Array to Get Same BST,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst/description/,[Array][Math][Divide and Conquer][Dynamic Programming][Tree][Union Find][Binary Search Tree][Memoization][Combinatorics][Binary Tree],53.50%,Hard,0%
1589,Maximum Sum Obtained of Any Permutation,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation/description/,[Array][Greedy][Sorting][Prefix Sum],37.80%,Medium,0%
1591,Strange Printer II,https://leetcode.com/problems/strange-printer-ii/description/,[Array][Graph][Topological Sort][Matrix],58.90%,Hard,0%
1576,Replace All ?'s to Avoid Consecutive Repeating Characters,https://leetcode.com/problems/replace-all-s-to-avoid-consecutive-repeating-characters/description/,[String],46.60%,Easy,0%
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,https://leetcode.com/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers/description/,[Array][Hash Table][Math][Two Pointers],41.00%,Medium,0%
1564,Put Boxes Into the Warehouse I,https://leetcode.com/problems/put-boxes-into-the-warehouse-i/description/,[Array][Greedy][Sorting],67.00%,Medium,0%
1585,Check If String Is Transformable With Substring Sort Operations,https://leetcode.com/problems/check-if-string-is-transformable-with-substring-sort-operations/description/,[String][Greedy][Sorting],48.60%,Hard,0%
1595,Minimum Cost to Connect Two Groups of Points,https://leetcode.com/problems/minimum-cost-to-connect-two-groups-of-points/description/,[Array][Dynamic Programming][Bit Manipulation][Matrix][Bitmask],47.60%,Hard,0%
1580,Put Boxes Into the Warehouse II,https://leetcode.com/problems/put-boxes-into-the-warehouse-ii/description/,[Array][Greedy][Sorting],63.50%,Medium,0%
1599,Maximum Profit of Operating a Centennial Wheel,https://leetcode.com/problems/maximum-profit-of-operating-a-centennial-wheel/description/,[Array][Simulation],43.80%,Medium,0%
1600,Throne Inheritance,https://leetcode.com/problems/throne-inheritance/description/,[Hash Table][Tree][Depth-First Search][Design],64.80%,Medium,0%
1621,Number of Sets of K Non-Overlapping Line Segments,https://leetcode.com/problems/number-of-sets-of-k-non-overlapping-line-segments/description/,[Math][Dynamic Programming][Combinatorics],43.20%,Medium,0%
1620,Coordinate With Maximum Network Quality,https://leetcode.com/problems/coordinate-with-maximum-network-quality/description/,[Array][Enumeration],37.70%,Medium,0%
1728,Cat and Mouse II,https://leetcode.com/problems/cat-and-mouse-ii/description/,[Array][Math][Dynamic Programming][Graph][Topological Sort][Memoization][Matrix][Game Theory],39.70%,Hard,0%
1622,Fancy Sequence,https://leetcode.com/problems/fancy-sequence/description/,[Math][Design][Segment Tree],17.10%,Hard,0%
1586,Binary Search Tree Iterator II,https://leetcode.com/problems/binary-search-tree-iterator-ii/description/,[Stack][Tree][Design][Binary Search Tree][Binary Tree][Iterator],67.30%,Medium,0%
1597,Build Binary Expression Tree From Infix Expression,https://leetcode.com/problems/build-binary-expression-tree-from-infix-expression/description/,[String][Stack][Tree][Binary Tree],62.60%,Hard,0%
1616,Split Two Strings to Make Palindrome,https://leetcode.com/problems/split-two-strings-to-make-palindrome/description/,[Two Pointers][String],30.90%,Medium,0%
1638,Count Substrings That Differ by One Character,https://leetcode.com/problems/count-substrings-that-differ-by-one-character/description/,[Hash Table][String][Dynamic Programming],71.10%,Medium,0%
1602,Find Nearest Right Node in Binary Tree,https://leetcode.com/problems/find-nearest-right-node-in-binary-tree/description/,[Tree][Breadth-First Search][Binary Tree],75.40%,Medium,0%
1625,Lexicographically Smallest String After Applying Operations,https://leetcode.com/problems/lexicographically-smallest-string-after-applying-operations/description/,[String][Breadth-First Search],65.20%,Medium,0%
1612,Check If Two Expression Trees are Equivalent,https://leetcode.com/problems/check-if-two-expression-trees-are-equivalent/description/,[Tree][Depth-First Search][Binary Tree],70.60%,Medium,0%
1629,Slowest Key,https://leetcode.com/problems/slowest-key/description/,[Array][String],59.00%,Easy,0%
1640,Check Array Formation Through Concatenation,https://leetcode.com/problems/check-array-formation-through-concatenation/description/,[Array][Hash Table],56.50%,Easy,0%
1628,Design an Expression Tree With Evaluate Function,https://leetcode.com/problems/design-an-expression-tree-with-evaluate-function/description/,[Math][Stack][Tree][Design][Binary Tree],82.70%,Medium,0%
1648,Sell Diminishing-Valued Colored Balls,https://leetcode.com/problems/sell-diminishing-valued-colored-balls/description/,[Array][Math][Binary Search][Greedy][Sorting][Heap (Priority Queue)],30.00%,Medium,0%
1649,Create Sorted Array through Instructions,https://leetcode.com/problems/create-sorted-array-through-instructions/description/,[Array][Binary Search][Divide and Conquer][Binary Indexed Tree][Segment Tree][Merge Sort][Ordered Set],38.60%,Hard,0%
1659,Maximize Grid Happiness,https://leetcode.com/problems/maximize-grid-happiness/description/,[Dynamic Programming][Bit Manipulation][Memoization][Bitmask],39.50%,Hard,0%
1686,Stone Game VI,https://leetcode.com/problems/stone-game-vi/description/,[Array][Math][Greedy][Sorting][Heap (Priority Queue)][Game Theory],56.80%,Medium,0%
1687,Delivering Boxes from Storage to Ports,https://leetcode.com/problems/delivering-boxes-from-storage-to-ports/description/,[Array][Dynamic Programming][Segment Tree][Queue][Heap (Priority Queue)][Prefix Sum][Monotonic Queue],38.80%,Hard,0%
1660,Correct a Binary Tree,https://leetcode.com/problems/correct-a-binary-tree/description/,[Hash Table][Tree][Depth-First Search][Breadth-First Search][Binary Tree],74.50%,Medium,0%
1681,Minimum Incompatibility,https://leetcode.com/problems/minimum-incompatibility/description/,[Array][Dynamic Programming][Bit Manipulation][Bitmask],38.60%,Hard,0%
1680,Concatenation of Consecutive Binary Numbers,https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers/description/,[Math][Bit Manipulation][Simulation],57.10%,Medium,0%
1702,Maximum Binary String After Change,https://leetcode.com/problems/maximum-binary-string-after-change/description/,[String][Greedy],46.60%,Medium,0%
1714,Sum Of Special Evenly-Spaced Elements In Array,https://leetcode.com/problems/sum-of-special-evenly-spaced-elements-in-array/description/,[Array][Dynamic Programming],49.70%,Hard,0%
1694,Reformat Phone Number,https://leetcode.com/problems/reformat-phone-number/description/,[String],65.40%,Easy,0%
1717,Maximum Score From Removing Substrings,https://leetcode.com/problems/maximum-score-from-removing-substrings/description/,[String][Stack][Greedy],46.90%,Medium,0%
1718,Construct the Lexicographically Largest Valid Sequence,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence/description/,[Array][Backtracking],53.20%,Medium,0%
1719,Number Of Ways To Reconstruct A Tree,https://leetcode.com/problems/number-of-ways-to-reconstruct-a-tree/description/,[Tree][Graph],43.90%,Hard,0%
1682,Longest Palindromic Subsequence II,https://leetcode.com/problems/longest-palindromic-subsequence-ii/description/,[String][Dynamic Programming],49.80%,Medium,0%
1705,Maximum Number of Eaten Apples,https://leetcode.com/problems/maximum-number-of-eaten-apples/description/,[Array][Greedy][Heap (Priority Queue)],38.90%,Medium,0%
1707,Maximum XOR With an Element From Array,https://leetcode.com/problems/maximum-xor-with-an-element-from-array/description/,[Array][Bit Manipulation][Trie],49.00%,Hard,0%
1692,Count Ways to Distribute Candies,https://leetcode.com/problems/count-ways-to-distribute-candies/description/,[Dynamic Programming],63.10%,Hard,0%
1713,Minimum Operations to Make a Subsequence,https://leetcode.com/problems/minimum-operations-to-make-a-subsequence/description/,[Array][Hash Table][Binary Search][Greedy],48.10%,Hard,0%
1733,Minimum Number of People to Teach,https://leetcode.com/problems/minimum-number-of-people-to-teach/description/,[Array][Hash Table][Greedy],42.20%,Medium,0%
1735,Count Ways to Make Array With Product,https://leetcode.com/problems/count-ways-to-make-array-with-product/description/,[Array][Math][Dynamic Programming][Combinatorics][Number Theory],50.60%,Hard,0%
1722,Minimize Hamming Distance After Swap Operations,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations/description/,[Array][Depth-First Search][Union Find],48.70%,Medium,0%
1708,Largest Subarray Length K,https://leetcode.com/problems/largest-subarray-length-k/description/,[Array][Greedy],64.50%,Easy,0%
1749,Maximum Absolute Sum of Any Subarray,https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray/description/,[Array][Dynamic Programming],59.60%,Medium,0%
1736,Latest Time by Replacing Hidden Digits,https://leetcode.com/problems/latest-time-by-replacing-hidden-digits/description/,[String][Greedy],42.60%,Easy,0%
1724,Checking Existence of Edge Length Limited Paths II,https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths-ii/description/,[Union Find][Graph][Minimum Spanning Tree],52.00%,Hard,0%
1744,Can You Eat Your Favorite Candy on Your Favorite Day?,https://leetcode.com/problems/can-you-eat-your-favorite-candy-on-your-favorite-day?/description/,[Array][Prefix Sum],33.90%,Medium,0%
1764,Form Array by Concatenating Subarrays of Another Array,https://leetcode.com/problems/form-array-by-concatenating-subarrays-of-another-array/description/,[Array][Greedy][String Matching],53.40%,Medium,0%
1753,Maximum Score From Removing Stones,https://leetcode.com/problems/maximum-score-from-removing-stones/description/,[Math][Greedy][Heap (Priority Queue)],67.80%,Medium,0%
1754,Largest Merge Of Two Strings,https://leetcode.com/problems/largest-merge-of-two-strings/description/,[Two Pointers][String][Greedy],47.70%,Medium,0%
1761,Minimum Degree of a Connected Trio in a Graph,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph/description/,[Graph],42.10%,Hard,0%
1746,Maximum Subarray Sum After One Operation,https://leetcode.com/problems/maximum-subarray-sum-after-one-operation/description/,[Array][Dynamic Programming],62.30%,Medium,0%
1770,Maximum Score from Performing Multiplication Operations,https://leetcode.com/problems/maximum-score-from-performing-multiplication-operations/description/,[Array][Dynamic Programming],39.80%,Hard,0%
1774,Closest Dessert Cost,https://leetcode.com/problems/closest-dessert-cost/description/,[Array][Dynamic Programming][Backtracking],47.50%,Medium,0%
1775,Equal Sum Arrays With Minimum Number of Operations,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations/description/,[Array][Hash Table][Greedy][Counting],53.50%,Medium,0%
1796,Second Largest Digit in a String,https://leetcode.com/problems/second-largest-digit-in-a-string/description/,[Hash Table][String],50.00%,Easy,0%
1784,Check if Binary String Has at Most One Segment of Ones,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones/description/,[String],39.20%,Easy,0%
1785,Minimum Elements to Add to Form a Given Sum,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum/description/,[Array][Greedy],43.20%,Medium,0%
1772,Sort Features by Popularity,https://leetcode.com/problems/sort-features-by-popularity/description/,[Array][Hash Table][String][Sorting],65.60%,Medium,0%
1813,Sentence Similarity III,https://leetcode.com/problems/sentence-similarity-iii/description/,[Array][Two Pointers][String],33.40%,Medium,0%
1815,Maximum Number of Groups Getting Fresh Donuts,https://leetcode.com/problems/maximum-number-of-groups-getting-fresh-donuts/description/,[Array][Dynamic Programming][Bit Manipulation][Memoization][Bitmask],40.00%,Hard,0%
1798,Maximum Number of Consecutive Values You Can Make,https://leetcode.com/problems/maximum-number-of-consecutive-values-you-can-make/description/,[Array][Greedy][Sorting],58.30%,Medium,0%
1806,Minimum Number of Operations to Reinitialize a Permutation,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation/description/,[Array][Math][Simulation],72.40%,Medium,0%
1808,Maximize Number of Nice Divisors,https://leetcode.com/problems/maximize-number-of-nice-divisors/description/,[Math][Recursion],32.80%,Hard,0%
1788,Maximize the Beauty of the Garden,https://leetcode.com/problems/maximize-the-beauty-of-the-garden/description/,[Array][Greedy][Prefix Sum],67.60%,Hard,0%
1828,Queries on Number of Points Inside a Circle,https://leetcode.com/problems/queries-on-number-of-points-inside-a-circle/description/,[Array][Math][Geometry],86.20%,Medium,0%
1829,Maximum XOR for Each Query,https://leetcode.com/problems/maximum-xor-for-each-query/description/,[Array][Bit Manipulation][Prefix Sum],77.00%,Medium,0%
1830,Minimum Number of Operations to Make String Sorted,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted/description/,[Math][String][Combinatorics],49.10%,Hard,0%
1794,Count Pairs of Equal Substrings With Minimum Difference,https://leetcode.com/problems/count-pairs-of-equal-substrings-with-minimum-difference/description/,[Hash Table][String][Greedy],65.20%,Medium,0%
1844,Replace All Digits with Characters,https://leetcode.com/problems/replace-all-digits-with-characters/description/,[String],80.90%,Easy,0%
1847,Closest Room,https://leetcode.com/problems/closest-room/description/,[Array][Binary Search][Sorting],37.40%,Hard,0%
1810,Minimum Path Cost in a Hidden Grid,https://leetcode.com/problems/minimum-path-cost-in-a-hidden-grid/description/,[Depth-First Search][Breadth-First Search][Graph][Heap (Priority Queue)][Interactive],55.50%,Medium,0%
1835,Find XOR Sum of All Pairs Bitwise AND,https://leetcode.com/problems/find-xor-sum-of-all-pairs-bitwise-and/description/,[Array][Math][Bit Manipulation],61.00%,Hard,0%
1840,Maximum Building Height,https://leetcode.com/problems/maximum-building-height/description/,[Array][Math],36.10%,Hard,0%
1820,Maximum Number of Accepted Invitations,https://leetcode.com/problems/maximum-number-of-accepted-invitations/description/,[Array][Backtracking][Matrix],49.10%,Medium,0%
1860,Incremental Memory Leak,https://leetcode.com/problems/incremental-memory-leak/description/,[Math][Simulation],71.90%,Medium,0%
1848,Minimum Distance to the Target Element,https://leetcode.com/problems/minimum-distance-to-the-target-element/description/,[Array],54.70%,Easy,0%
1849,Splitting a String Into Descending Consecutive Values,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values/description/,[String][Backtracking],35.20%,Medium,0%
1989,Maximum Number of People That Can Be Caught in Tag,https://leetcode.com/problems/maximum-number-of-people-that-can-be-caught-in-tag/description/,[Array][Greedy],51.60%,Medium,0%
1826,Faulty Sensor,https://leetcode.com/problems/faulty-sensor/description/,[Array][Two Pointers],50.00%,Easy,0%
1856,Maximum Subarray Min-Product,https://leetcode.com/problems/maximum-subarray-min-product/description/,[Array][Stack][Monotonic Stack][Prefix Sum],37.90%,Medium,0%
1878,Get Biggest Three Rhombus Sums in a Grid,https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid/description/,[Array][Math][Sorting][Heap (Priority Queue)][Matrix][Prefix Sum],47.60%,Medium,0%
2046,Sort Linked List Already Sorted Using Absolute Values,https://leetcode.com/problems/sort-linked-list-already-sorted-using-absolute-values/description/,[Linked List][Two Pointers][Sorting],67.30%,Medium,0%
1864,Minimum Number of Swaps to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/description/,[String][Greedy],43.20%,Medium,0%
1865,Finding Pairs With a Certain Sum,https://leetcode.com/problems/finding-pairs-with-a-certain-sum/description/,[Array][Hash Table][Design],50.70%,Medium,0%
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible/description/,[Math][Dynamic Programming][Combinatorics],56.90%,Hard,0%
1869,Longer Contiguous Segments of Ones than Zeros,https://leetcode.com/problems/longer-contiguous-segments-of-ones-than-zeros/description/,[String],60.90%,Easy,0%
1872,Stone Game VIII,https://leetcode.com/problems/stone-game-viii/description/,[Array][Math][Dynamic Programming][Prefix Sum][Game Theory],52.80%,Hard,0%
1852,Distinct Numbers in Each Subarray,https://leetcode.com/problems/distinct-numbers-in-each-subarray/description/,[Array][Hash Table][Sliding Window],71.00%,Medium,0%
1894,Find the Student that Will Replace the Chalk,https://leetcode.com/problems/find-the-student-that-will-replace-the-chalk/description/,[Array][Binary Search][Simulation][Prefix Sum],45.10%,Medium,0%
2247,Maximum Cost of Trip With K Highways,https://leetcode.com/problems/maximum-cost-of-trip-with-k-highways/description/,[Dynamic Programming][Bit Manipulation][Graph][Bitmask],49.30%,Hard,0%
1896,Minimum Cost to Change the Final Value of Expression,https://leetcode.com/problems/minimum-cost-to-change-the-final-value-of-expression/description/,[Math][String][Dynamic Programming][Stack],53.80%,Hard,0%
1858,Longest Word With All Prefixes,https://leetcode.com/problems/longest-word-with-all-prefixes/description/,[Depth-First Search][Trie],68.20%,Medium,0%
1881,Maximum Value after Insertion,https://leetcode.com/problems/maximum-value-after-insertion/description/,[String][Greedy],37.70%,Medium,0%
1883,Minimum Skips to Arrive at Meeting On Time,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time/description/,[Array][Dynamic Programming],37.60%,Hard,0%
1912,Design Movie Rental System,https://leetcode.com/problems/design-movie-rental-system/description/,[Array][Hash Table][Design][Heap (Priority Queue)][Ordered Set],36.30%,Hard,0%
1899,Merge Triplets to Form Target Triplet,https://leetcode.com/problems/merge-triplets-to-form-target-triplet/description/,[Array][Greedy],65.80%,Medium,0%
1900,The Earliest and Latest Rounds Where Players Compete,https://leetcode.com/problems/the-earliest-and-latest-rounds-where-players-compete/description/,[Dynamic Programming][Memoization],50.80%,Hard,0%
1874,Minimize Product Sum of Two Arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays/description/,[Array][Greedy][Sorting],89.30%,Medium,0%
1906,Minimum Absolute Difference Queries,https://leetcode.com/problems/minimum-absolute-difference-queries/description/,[Array][Hash Table],44.10%,Medium,0%
1885,Count Pairs in Two Arrays,https://leetcode.com/problems/count-pairs-in-two-arrays/description/,[Array][Two Pointers][Binary Search][Sorting],58.90%,Medium,0%
1928,Minimum Cost to Reach Destination in Time,https://leetcode.com/problems/minimum-cost-to-reach-destination-in-time/description/,[Dynamic Programming][Graph],37.80%,Hard,0%
1923,Longest Common Subpath,https://leetcode.com/problems/longest-common-subpath/description/,[Array][Binary Search][Rolling Hash][Suffix Array][Hash Function],27.90%,Hard,0%
1902,Depth of BST Given Insertion Order,https://leetcode.com/problems/depth-of-bst-given-insertion-order/description/,[Tree][Binary Search Tree][Binary Tree][Ordered Set],45.20%,Medium,0%
1942,The Number of the Smallest Unoccupied Chair,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair/description/,[Array][Hash Table][Heap (Priority Queue)],41.70%,Medium,0%
1943,Describe the Painting,https://leetcode.com/problems/describe-the-painting/description/,[Array][Hash Table][Sorting][Prefix Sum],49.00%,Medium,0%
1931,Painting a Grid With Three Different Colors,https://leetcode.com/problems/painting-a-grid-with-three-different-colors/description/,[Dynamic Programming],57.60%,Hard,0%
1908,Game of Nim,https://leetcode.com/problems/game-of-nim/description/,[Array][Math][Dynamic Programming][Bit Manipulation][Brainteaser][Game Theory],63.40%,Medium,0%
2307,Check for Contradictions in Equations,https://leetcode.com/problems/check-for-contradictions-in-equations/description/,[Array][Depth-First Search][Union Find][Graph],42.70%,Hard,0%
1936,Add Minimum Number of Rungs,https://leetcode.com/problems/add-minimum-number-of-rungs/description/,[Array][Greedy],43.00%,Medium,0%
1937,Maximum Number of Points with Cost,https://leetcode.com/problems/maximum-number-of-points-with-cost/description/,[Array][Dynamic Programming],35.70%,Medium,0%
